objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1237661417670440000,192.4152075983,57.3126168025,19.17724,18.10167,17.65471,17.33341,17.17561,3712,301,4,116,1484032606021380000,GALAXY,0.1185952,1318,52781,351
1237661211507490000,216.5700757641,45.5962142793,19.54667,18.16102,17.57004,17.33964,17.21751,3664,301,4,47,3301269995593430000,STAR,-0.0004801786,2932,54595,478
1237671129658750000,171.3487801795,-7.1793821987,18.87141,17.74051,17.24521,17.02908,16.89382,5973,301,6,17,3221304988605110000,STAR,0.0006593205,2861,54583,383
1237664853638120000,199.0774876557,36.9802122169,18.37983,17.41649,17.02717,16.85802,16.81376,4512,301,4,22,2287869356639550000,GALAXY,0.0123338,2032,53815,148
1237655693012960000,219.845204368,-1.5929646359,19.01814,18.09674,17.79597,17.68944,17.65755,2379,301,5,71,4533073775160480000,STAR,-0.0002691929,4026,55325,730
1237654602100110000,149.6986141806,4.6288463068,19.02334,18.74025,18.64339,18.54592,18.46203,2125,301,5,206,644143427977505000,QSO,0.7791544,572,52289,468
1237650761854550000,182.0111829625,-2.3073695939,19.10459,17.46451,17.03253,16.72913,16.60332,1231,301,4,85,373917830917155000,GALAXY,0.09909038,332,52367,433
1237661356463620000,162.2774854652,44.3261395205,18.65555,17.45126,16.87215,16.50666,16.27075,3698,301,2,62,1614578725662260000,GALAXY,0.09544158,1434,53053,139
1237679437739920000,33.1315151588,-7.7499403447,19.40347,19.21924,19.22749,19.18615,18.72339,7908,301,1,75,751133054071761000,QSO,0.3694627,667,52163,574
1237648720163110000,193.9548607812,-0.9232862687,19.44649,18.59996,18.33001,18.22648,18.19121,756,301,1,522,4271850701712540000,STAR,0.0002171065,3794,55241,678
1237665536003410000,237.085283269,21.1776833411,18.53061,17.34881,16.80757,16.47844,16.29328,4671,301,3,58,2441109118027590000,GALAXY,0.06953797,2168,53886,575
1237665536004780000,240.1571045763,19.770064552,19.04546,17.22037,16.37174,15.9693,15.63194,4671,301,3,79,2446593206947700000,GALAXY,0.04678984,2173,53874,46
1237668623554840000,198.0929184723,16.4816172595,17.35828,15.93005,15.40691,15.21852,15.15136,5390,301,2,162,2787802450566950000,STAR,0.0001060618,2476,53826,270
1237678583038410000,25.6441873567,22.5937419037,16.63705,14.95106,14.20283,13.88705,13.74442,7709,301,1,29,2301341389549500000,STAR,0.000004717,2044,53327,7
1237661362910590000,208.9770578834,45.8062664074,18.12996,16.64448,15.86567,15.41561,15.08766,3699,301,6,131,1650711152155450000,GALAXY,0.06378042,1466,53083,516
1237661362914660000,220.9172918773,42.4368693834,19.33448,18.37522,17.82476,17.41292,17.28458,3699,301,6,193,1571928945488590000,GALAXY,0.1699519,1396,53112,628
1237663479800330000,344.0885130727,0.4955033893,19.50705,17.57225,16.59307,16.14829,15.80806,4192,301,5,249,427937102420797000,GALAXY,0.09736713,380,51792,346
1237662193448450000,171.8606417343,40.8042108394,19.33022,17.43498,16.51377,16.09931,15.80019,3893,301,1,109,1621298666373410000,GALAXY,0.08807606,1440,53084,10
1237662193463660000,216.731046751,36.9506119495,19.28247,18.06507,17.2162,16.81177,16.53978,3893,301,1,341,1554925272657060000,GALAXY,0.1525787,1381,53089,209
1237680283847430000,17.8155299716,28.432534108,19.02027,17.10366,16.24677,15.83629,15.4995,8105,301,1,59,7047058754362430000,GALAXY,0.04664974,6259,56565,186
1237655123940670000,196.3360184911,3.7084194043,19.0729,18.00467,17.68145,17.58865,17.58477,2247,301,1,237,955902530846485000,STAR,0.0003005317,849,52439,49
1237658423014720000,154.9409141017,5.898371632,19.04902,18.48756,17.60329,16.88985,16.54671,3015,301,2,272,1122550840293350000,GALAXY,0.06920207,997,52734,104
1237663463145280000,353.3145093101,1.057529525,18.43219,17.339,16.99196,16.83374,16.79219,4188,301,6,65,1231860159635020000,STAR,-1.318819E-005,1094,52524,457
1237670955181800000,34.1010201475,-9.7356329179,18.67671,17.43483,16.71028,16.27271,16.02239,5933,301,1,110,752169343764163000,GALAXY,0.1557604,668,52162,248
1237655107300430000,168.4712173971,58.2526232608,17.49695,15.93172,15.38919,15.21,15.16438,2243,301,2,279,2695459703793670000,STAR,0.0002245456,2394,54551,201
1237657596225590000,126.5023849786,40.981114826,16.87868,14.82448,13.88088,13.43023,13.12259,2822,301,6,151,1006655440781600000,GALAXY,0.05756448,894,52615,367
1237658492262880000,142.0691889843,7.0756651147,17.31607,15.73098,15.18221,15.01554,14.94802,3031,301,3,147,2681925533880580000,STAR,-2.446172E-005,2382,54169,116
1237655693010860000,214.9730963144,-1.7327833223,19.193,19.48013,19.15364,19.12487,19.06666,2379,301,5,39,1032591542084200000,QSO,1.295746,917,52400,514
1237655472893720000,246.9719673717,41.7238839907,18.38665,17.40766,17.09731,16.99425,16.96836,2328,301,3,38,9597362799153270000,STAR,-0.0002013901,8524,57656,698
1237665549430160000,223.6518289032,22.1585432131,18.66029,17.84159,17.49995,17.12904,17.07233,4674,301,4,134,2418480629709560000,GALAXY,0.1031277,2148,54526,173
1237663915728310000,119.3926109402,50.4162350054,19.31942,17.24374,16.44176,15.99806,15.68292,4294,301,1,78,2104326498038080000,GALAXY,0.08169751,1869,53327,71
1237660240312930000,48.2332503191,-0.2333149877,19.54185,18.36448,17.72883,17.37613,17.08899,3438,301,3,122,463902410461440000,GALAXY,0.1146707,412,52258,115
1237671939272080000,280.906819036,63.4875744532,17.21975,15.57924,14.91462,14.61879,14.46554,6162,301,2,200,2873301587776790000,STAR,-5.567923E-005,2552,54632,18
1237679585376670000,103.7324026445,16.7326121023,18.65632,16.84994,16.15994,15.94039,15.85751,7942,301,4,33,3753759168167780000,STAR,3.288776E-005,3334,54927,32
1237679584302920000,102.8004624468,16.7203444729,18.24927,16.45612,15.71384,15.41278,15.25693,7942,301,2,33,3753815243260800000,STAR,5.717992E-005,3334,54927,236
1237661384384250000,148.391247912,37.3902076252,18.56688,17.00752,16.32633,15.89259,15.62059,3704,301,6,113,1797025087182890000,GALAXY,0.07222705,1596,52998,323
1237663915726730000,116.6539335267,47.2046971308,18.26168,17.1574,16.81809,16.69516,16.66799,4294,301,1,54,9348473226421100000,STAR,6.059808E-005,8303,57805,459
1237666300018360000,49.4574498554,-0.5546513145,17.40121,15.73673,15.02255,14.67605,14.42188,4849,301,2,785,465047269612218000,GALAXY,0.02101669,413,51821,184
1237654653635000000,119.9374155562,37.2508792394,15.74434,16.03267,16.50524,16.84244,17.15725,2137,301,5,134,4279742450917200000,STAR,7.05171E-005,3801,55509,716
1237657595147120000,118.3880503265,32.3931191645,19.52352,17.7398,16.82316,16.30883,16.15164,2822,301,4,79,1002180977675500000,GALAXY,0.1387803,890,52583,473
1237661417672020000,198.956121726,56.8086175618,16.77142,14.8616,14.09754,13.65315,13.31276,3712,301,4,140,1485204135828550000,GALAXY,0.03788611,1319,52791,517
1237671958590520000,204.0522964097,6.4926783424,18.88454,18.53615,18.52218,18.26159,17.91356,6166,301,6,64,2027771915350860000,QSO,0.4299674,1801,54156,95
1237661417675100000,211.1550733287,54.7934483038,18.26796,17.04911,16.49766,16.1333,15.89054,3712,301,4,187,1489574694649620000,GALAXY,0.08037596,1323,52797,33
1237667323794160000,185.8139161847,27.9194282208,17.90018,16.95576,16.57028,16.44277,16.38216,5087,301,5,220,2514271995441470000,STAR,-0.0003442391,2233,53845,500
1237650760243220000,180.3469561511,-3.6834236643,19.45275,18.23187,17.60794,17.25785,16.93172,1231,301,1,74,372708368143378000,GALAXY,0.02614909,331,52368,129
1237661381702710000,156.7308500667,37.7978266523,19.56794,18.22298,17.66953,17.32018,17.20318,3704,301,1,156,1607818927251940000,GALAXY,0.09810294,1428,52998,123
1237665443136080000,219.792111918,26.2515066726,19.5449,18.60416,18.28446,18.18106,18.1362,4649,301,6,231,6780307329655260000,STAR,0.0001318374,6022,56076,502
1237667210520300000,161.3304947038,27.2093925577,18.95199,17.83201,17.35176,16.94669,16.80339,5061,301,2,310,2654943237415920000,GALAXY,0.07802517,2358,53797,259
1237660963474640000,133.3520627146,33.2366917959,18.55131,17.33397,17.17379,17.11698,17.11,3606,301,6,70,1362357624292530000,STAR,-0.00001714,1210,52701,68
1237655106772080000,205.163139846,57.2536699216,18.00714,16.73321,16.18332,15.88302,15.65958,2243,301,1,409,1080878244904860000,GALAXY,0.05400176,960,52425,52
1237658304355110000,169.9213554029,59.8524332585,17.72447,17.44094,17.40342,17.30339,17.31566,2987,301,5,102,9213433125228790000,QSO,0.488586,8183,57375,706
1237668296601500000,204.3226778215,17.8363467646,18.45171,16.96099,16.35286,16.00533,15.75428,5314,301,1,178,2974706514838710000,GALAXY,0.0602978,2642,54232,287
1237659324946450000,223.6399639516,52.9376969885,18.6084,17.38605,16.99535,16.74012,16.63172,3225,301,2,98,1310622303217810000,GALAXY,0.0659797,1164,52674,272
1237662225688430000,214.7570799894,36.5655518441,19.23504,17.7474,16.91862,16.47923,16.16733,3900,301,5,532,1850015777638350000,GALAXY,0.1336505,1643,53143,590
1237680327338300000,338.7117865075,28.9446585868,19.26358,18.96526,18.7024,18.63813,18.63048,8115,301,2,125,8614491213108890000,QSO,1.236325,7651,57654,840
1237663784745500000,25.6355179551,0.4913827239,19.49315,18.47734,18.14582,17.83899,17.67497,4263,301,5,287,1212725085912200000,GALAXY,0.1164474,1077,52644,476
1237668298215260000,211.876792064,18.1425635963,19.16409,17.76151,17.12941,16.77789,16.58494,5314,301,4,226,3104278467261260000,GALAXY,0.1273138,2757,54509,627
1237661818170310000,191.2059801818,13.3755945483,18.99341,18.9037,18.86969,18.54965,18.60796,3805,301,6,27,1907385001360520000,QSO,1.730588,1694,53472,402
1237664290465970000,186.5115607024,14.8803555052,16.09138,14.72715,14.05182,13.67792,13.34473,4381,301,3,105,1990661461789140000,GALAXY,0,1768,53442,256
1237661465982340000,226.4569766198,40.5220937077,18.89252,17.69875,17.30237,17.04389,16.9062,3723,301,6,17,1453593450518700000,GALAXY,0.05097486,1291,52738,206
1237660637060860000,134.0620490743,36.0104538534,18.37344,17.24358,16.74905,16.54591,16.42827,3530,301,6,127,2679698191321950000,STAR,4.802952E-005,2380,53759,205
1237661434856600000,220.9764132733,41.7344895769,18.72161,18.27505,18.08795,18.41665,17.98955,3716,301,4,212,1571777762639770000,QSO,1.141923,1396,53112,78
1237668331490570000,218.9810246116,14.2089359059,19.55541,18.65698,18.32334,18.21833,18.18479,5322,301,2,63,6154194555665400000,STAR,6.242435E-005,5466,56033,93
1237676302411500000,74.4451627399,-5.2093269505,19.20537,18.06293,18.07142,18.17764,18.26983,7178,301,1,40,3516195384215050000,STAR,0.0002005246,3123,54741,36
1237661212043710000,214.8174223151,46.4477471206,18.55805,17.26918,16.72856,16.47829,16.34312,3664,301,5,37,3729119663049780000,STAR,-0.0002598314,3312,54969,506
1237653652375990000,9.8854054969,15.2311533367,19.24989,17.88027,17.15189,16.65168,16.40515,1904,301,4,214,471850773660068000,GALAXY,0.07890299,419,51879,359
1237667143941620000,141.4769573782,26.1146750991,18.70683,18.26377,18.46549,18.64392,18.88367,5045,301,6,208,13146122903824400000,STAR,0.00002801,11676,58512,420
1237658311329640000,181.1759680417,59.435161345,18.24982,16.33875,15.48018,15.08341,14.75116,2989,301,2,29,1074171773395690000,GALAXY,0.05530891,954,52405,230
1237670959470740000,33.1133255828,13.5871698605,18.04715,16.83049,16.33477,16.14511,16.07699,5934,301,1,18,482026753842244000,STAR,-0.0002742345,428,51883,515
1237661383314510000,159.6917600828,39.8166368586,18.13082,16.80523,16.31158,15.97501,15.7816,3704,301,4,174,1612422307643420000,GALAXY,0.05632723,1432,53003,486
1237658205583970000,180.275672854,50.7049461628,17.43691,16.50299,16.16251,16.02662,15.98526,2964,301,5,302,3258445391141560000,STAR,-0.0001702247,2894,54539,331
1237658205587960000,194.6259157833,50.4355797791,19.51885,18.54443,18.28848,18.19471,18.18754,2964,301,5,363,3646883338758760000,STAR,-0.0005238967,3239,54888,340
1237665128013300000,202.0529348377,33.4190425652,18.91479,18.08529,17.7694,17.62811,17.60806,4576,301,3,543,2378071086844640000,STAR,-0.0002998162,2112,53534,620
1237662193459130000,204.0588427857,39.9557327947,18.6906,17.70057,17.46652,17.24342,17.13415,3893,301,1,272,1648341704731810000,GALAXY,0.04924641,1464,53091,88
1237665129094910000,222.7621366278,29.6374710529,19.0507,17.28718,16.42306,16.00498,15.69161,4576,301,5,663,2410702946548340000,GALAXY,0.07568635,2141,53764,550
1237668331495160000,229.5111855,12.16360352,18.03981,17.72068,17.9042,17.82784,17.96986,5322,301,2,133,3099664911857380000,QSO,0.560727,2753,54234,227
1237662193454020000,188.8564802544,41.4203061389,19.59886,18.407,17.69324,17.3762,17.12837,3893,301,1,194,1637117065384980000,GALAXY,0.1329028,1454,53090,213
1237663917871400000,110.7827581544,42.109481156,18.18404,17.75628,17.78627,17.66999,17.76206,4294,301,5,11,2098774513838750000,QSO,0.5851324,1864,53313,353
1237661381701670000,154.0638355321,36.9775940678,17.72961,16.8551,16.64177,16.54308,16.54708,3704,301,1,140,1606730135828980000,STAR,-0.0004789475,1427,52996,258
1237656906349540000,347.3695901531,-0.9530116697,18.83296,17.532,16.8861,16.49104,16.26428,2662,301,1,198,429001155117345000,GALAXY,0.08073683,381,51811,121
1237668335252410000,245.4921265233,11.6034624888,19.27679,18.38973,18.06278,17.87899,17.84543,5323,301,1,120,2849741526488080000,STAR,-0.0001002469,2531,54572,323
1237661137418780000,142.7638846315,33.6634140732,16.87737,17.08602,17.61262,17.97784,19.30295,3647,301,2,39,6535980457162720000,STAR,6.891521E-005,5805,56336,478
1237676302412550000,76.5960648218,-4.0015754651,18.46532,17.30179,17.14888,17.08704,17.12678,7178,301,1,56,3613021404582220000,STAR,0.0001059252,3209,54906,31
1237666213533650000,18.9610740723,15.5769204755,17.84054,16.47667,15.95168,15.76771,15.68779,4829,301,1,45,3157032483040550000,STAR,9.605833E-005,2804,54368,33
1237666213540730000,21.3243012528,31.6522408192,16.5245,14.94911,14.4186,14.23816,14.16867,4829,301,1,153,2297972486928620000,STAR,-8.116142E-005,2041,53387,39
1237662302430490000,199.941557781,51.9531841088,16.9208,15.82625,15.43955,15.30645,15.26984,3918,301,4,67,1877015115107170000,STAR,-0.000231241,1667,53430,509
1237663456706040000,324.7019190495,-0.7743929902,18.81166,17.34948,16.76557,16.56306,16.46142,4187,301,2,114,1247577140392650000,STAR,4.378043E-005,1108,53227,291
1237662501079350000,239.1298357232,38.5379279843,18.99315,18.60427,18.48338,18.45212,18.29895,3964,301,6,168,5845756530738350000,QSO,2.17493,5192,56066,306
1237662501079680000,239.8953330416,38.1281755545,19.3313,18.86252,18.46671,18.43273,18.35519,3964,301,6,173,1187908560680410000,QSO,0.9730397,1055,52761,306
1237671934429500000,251.3472422901,42.3144018599,17.32544,16.09839,15.56365,15.25185,14.99947,6161,301,1,36,707086891798784000,GALAXY,0.03220998,628,52083,79
1237668353504180000,263.6106516128,31.7778586239,18.56392,16.70926,16.07898,15.88539,15.79436,5327,301,3,92,2536665210853290000,STAR,-2.546365E-005,2253,54551,46
1237661212044820000,218.1101717342,45.4721669083,19.36982,18.43859,18.09709,17.98594,17.9398,3664,301,5,54,3301287312901560000,STAR,-0.0004542932,2932,54595,541
1237661212044820000,218.1876134791,45.5127659331,17.3163,16.39108,16.12861,16.04365,16.02075,3664,301,5,54,1450286119424910000,STAR,-0.0004997842,1288,52731,462
1237657630590040000,141.3480123798,44.4036269538,19.27551,16.98665,16.07444,15.75519,15.60269,2830,301,6,223,3675099555923340000,STAR,-3.850664E-005,3264,54889,590
1237658203955590000,129.5773324728,33.2724884688,19.51592,18.04514,17.2077,16.78195,16.45744,2964,301,2,31,1050480050572390000,GALAXY,0.123868,933,52642,56
1237671936042210000,256.0760861649,38.8545385304,17.44529,15.52031,14.67845,14.2344,13.89229,6161,301,4,68,712712268097284000,GALAXY,0.03473412,633,52079,64
1237662337871900000,252.7922735801,23.6370598922,18.90862,17.47469,16.95086,16.75039,16.65881,3926,301,6,188,2454513001600940000,STAR,-0.0001753928,2180,54613,186
1237662302431410000,203.153476464,51.4421807614,18.35779,17.45491,17.23078,17.14682,17.13658,3918,301,4,81,9241479743630760000,STAR,0.0003828361,8208,57430,339
1237657608571190000,122.8411910906,36.9471049345,17.8434,16.52151,15.99913,15.6906,15.43872,2825,301,5,114,1004425902102180000,GALAXY,0.02986812,892,52378,448
1237659132750530000,231.4940507556,44.8387494074,19.11697,18.20209,17.90836,17.79899,17.7666,3180,301,4,157,9587264068722640000,STAR,-0.0001390371,8515,58192,823
1237674649929380000,181.6245457522,-0.3950333718,18.91353,17.80134,17.36865,17.21479,17.14535,6793,301,3,140,363748710133295000,STAR,8.446749E-005,323,51615,302
1237654601026900000,150.9287065399,3.7743167095,19.21036,17.84921,17.22119,16.86951,16.59535,2125,301,3,214,645215452418566000,GALAXY,0.0559127,573,52325,272
1237680275799340000,6.5714859418,26.7704746684,19.54457,19.45722,19.4502,19.18507,19.15624,8103,301,2,135,8661638816548020000,QSO,1.700288,7693,57361,330
1237659324408330000,219.2071047937,54.0125579853,19.07973,18.25434,17.97461,17.84656,17.8286,3225,301,1,79,7554814321081210000,STAR,-0.0003131938,6710,56416,94
1237658423553230000,158.6642883351,6.6415953329,17.16297,15.58473,14.85853,14.47131,14.1817,3015,301,3,297,1124815557724500000,GALAXY,0.05173101,999,52636,151
1237664835385490000,119.3579747795,16.799155374,19.07471,19.34093,19.83967,20.1737,20.7363,4508,301,2,37,2342029092599130000,STAR,0.0002157336,2080,53350,572
1237661356461460000,155.6883379385,42.8450421228,18.30455,17.48883,17.28246,17.00015,16.96983,3698,301,2,29,1529011431263990000,GALAXY,0.0769681,1358,52994,143
1237661356470110000,183.1166270827,46.7965939374,18.10864,16.29099,15.52886,15.13142,14.86526,3698,301,2,161,1631436438996280000,GALAXY,0.02366683,1449,53116,27
1237650760241510000,176.4911436128,-3.5782304362,18.97419,17.24381,16.44543,16.06285,15.80392,1231,301,1,48,370491747467291000,GALAXY,0.04793298,329,52056,257
1237670965389360000,148.8900398934,16.4328522226,15.14572,13.57557,12.73535,12.28836,11.90137,5935,301,4,217,2908350436048140000,GALAXY,0.01240509,2583,54095,549
1237678600232300000,1.8805443097,16.57553633,19.51232,17.723,16.70006,16.16425,15.74403,7713,301,1,243,6949324260314990000,GALAXY,0.1190141,6172,56269,982
1237657610728960000,178.5459577326,56.4352962413,19.46629,18.85793,18.64248,18.38912,18.41068,2826,301,1,271,1477195292964060000,GALAXY,0.1277525,1312,52781,53
1237668299277730000,184.660691437,20.8938226644,17.59686,16.65501,16.2081,16.09469,16.03455,5314,301,6,54,3571499996505290000,STAR,4.920746E-006,3172,54863,529
1237648702995040000,248.5938947934,-1.1683408529,19.19845,18.01068,17.54359,17.24748,17.01307,752,301,1,702,391846455842728000,GALAXY,0.05906265,348,51671,121
1237672025699450000,312.5270603586,56.1671704619,19.39639,17.32231,16.25227,15.68789,15.30337,6182,301,3,65,2876720513026120000,QSO,1.590648,2555,54265,168
